player_id,player_name,team,team_crest,position,dob,nationality,photo_url
189673,Bum-keun Song,South Korea,https://crests.football-data.org/772.png,Goalkeeper,1997-10-15,South Korea,https://img.sofascore.com/api/v1/player/189673/image
189775,Hyeon-woo Jo,South Korea,https://crests.football-data.org/772.png,Goalkeeper,1991-09-25,South Korea,https://img.sofascore.com/api/v1/player/189775/image
168299,Min-Jae Kim,South Korea,https://crests.football-data.org/772.png,Defence,1996-11-15,South Korea,https://img.sofascore.com/api/v1/player/168299/image
171221,Moon-hwan Kim,South Korea,https://crests.football-data.org/772.png,Defence,1995-08-01,South Korea,https://img.sofascore.com/api/v1/player/171221/image
217715,Han-bum Lee,South Korea,https://crests.football-data.org/772.png,Defence,2002-06-17,South Korea,https://img.sofascore.com/api/v1/player/217715/image
243858,Young-woo Seol,South Korea,https://crests.football-data.org/772.png,Defence,1998-12-05,South Korea,https://img.sofascore.com/api/v1/player/243858/image
244407,Jin-seob Park,South Korea,https://crests.football-data.org/772.png,Defence,1995-10-23,South Korea,https://img.sofascore.com/api/v1/player/244407/image
246906,Tae-hyeon Kim,South Korea,https://crests.football-data.org/772.png,Defence,2000-09-17,South Korea,https://img.sofascore.com/api/v1/player/246906/image
254209,Gi-hyuk Lee,South Korea,https://crests.football-data.org/772.png,Defence,2000-07-07,South Korea,https://img.sofascore.com/api/v1/player/254209/image
282051,Tae-seok Lee,South Korea,https://crests.football-data.org/772.png,Defence,2002-07-28,South Korea,https://img.sofascore.com/api/v1/player/282051/image
151888,Jens Castrop,South Korea,https://crests.football-data.org/772.png,Midfield,2003-07-29,South Korea,https://img.sofascore.com/api/v1/player/151888/image
170561,In-beom Hwang,South Korea,https://crests.football-data.org/772.png,Midfield,1996-09-20,South Korea,https://img.sofascore.com/api/v1/player/170561/image
177318,Dong-gyeong Lee,South Korea,https://crests.football-data.org/772.png,Midfield,1997-09-20,South Korea,https://img.sofascore.com/api/v1/player/177318/image
179889,Jae-sung Lee,South Korea,https://crests.football-data.org/772.png,Midfield,1992-08-10,South Korea,https://img.sofascore.com/api/v1/player/179889/image
189741,Jin-Gyu Kim,South Korea,https://crests.football-data.org/772.png,Midfield,1997-02-24,South Korea,https://img.sofascore.com/api/v1/player/189741/image
189752,Seung-Ho Paik,South Korea,https://crests.football-data.org/772.png,Midfield,1997-03-17,South Korea,https://img.sofascore.com/api/v1/player/189752/image
213217,Kang-in Lee,South Korea,https://crests.football-data.org/772.png,Midfield,2001-02-19,South Korea,https://img.sofascore.com/api/v1/player/213217/image
217655,Joon-ho Bae,South Korea,https://crests.football-data.org/772.png,Midfield,2003-08-21,South Korea,https://img.sofascore.com/api/v1/player/217655/image
3354,Hwang Heechan,South Korea,https://crests.football-data.org/772.png,Offence,1996-01-26,South Korea,https://img.sofascore.com/api/v1/player/3354/image
170281,Heung-min Son,South Korea,https://crests.football-data.org/772.png,Offence,1992-07-08,South Korea,https://img.sofascore.com/api/v1/player/170281/image
189665,Hyun-jun Yang,South Korea,https://crests.football-data.org/772.png,Offence,2002-05-25,South Korea,https://img.sofascore.com/api/v1/player/189665/image
189762,Gue-Sung Cho,South Korea,https://crests.football-data.org/772.png,Offence,1998-01-25,South Korea,https://img.sofascore.com/api/v1/player/189762/image
191295,Hyun-Gyu Oh,South Korea,https://crests.football-data.org/772.png,Offence,2001-04-12,South Korea,https://img.sofascore.com/api/v1/player/191295/image
261683,Ji-sung Eom,South Korea,https://crests.football-data.org/772.png,Offence,2002-05-09,South Korea,https://img.sofascore.com/api/v1/player/261683/image
8316,Brice Samba,France,https://crests.football-data.org/773.svg,Goalkeeper,1994-04-25,France,https://img.sofascore.com/api/v1/player/8316/image
8390,Mike Maignan,France,https://crests.football-data.org/773.svg,Goalkeeper,1995-07-03,France,https://img.sofascore.com/api/v1/player/8390/image
188389,Robin Risser,France,https://crests.football-data.org/773.svg,Goalkeeper,2004-12-02,France,https://img.sofascore.com/api/v1/player/188389/image
71,Theo Hernández,France,https://crests.football-data.org/773.svg,Defence,1997-10-06,France,https://img.sofascore.com/api/v1/player/71/image
3359,Lucas Digne,France,https://crests.football-data.org/773.svg,Defence,1993-07-20,France,https://img.sofascore.com/api/v1/player/3359/image
3365,Lucas Hernández,France,https://crests.football-data.org/773.svg,Defence,1996-02-14,France,https://img.sofascore.com/api/v1/player/3365/image
8499,Jules Koundé,France,https://crests.football-data.org/773.svg,Defence,1998-11-12,France,https://img.sofascore.com/api/v1/player/8499/image
9541,Dayot Upamecano,France,https://crests.football-data.org/773.svg,Defence,1998-10-27,France,https://img.sofascore.com/api/v1/player/9541/image
9542,Ibrahima Konaté,France,https://crests.football-data.org/773.svg,Defence,1999-05-25,France,https://img.sofascore.com/api/v1/player/9542/image
80171,William Saliba,France,https://crests.football-data.org/773.svg,Defence,2001-03-24,France,https://img.sofascore.com/api/v1/player/80171/image
82351,Maxence Lacroix,France,https://crests.football-data.org/773.svg,Defence,2000-04-06,France,https://img.sofascore.com/api/v1/player/82351/image
152498,Malo Gusto,France,https://crests.football-data.org/773.svg,Defence,2003-05-19,France,https://img.sofascore.com/api/v1/player/152498/image
3367,N'Golo Kanté,France,https://crests.football-data.org/773.svg,Midfield,1991-03-29,France,https://img.sofascore.com/api/v1/player/3367/image
3368,Adrien Rabiot,France,https://crests.football-data.org/773.svg,Midfield,1995-04-03,France,https://img.sofascore.com/api/v1/player/3368/image
8514,Aurélien Tchouameni,France,https://crests.football-data.org/773.svg,Midfield,2000-01-27,France,https://img.sofascore.com/api/v1/player/8514/image
102395,Manu Koné,France,https://crests.football-data.org/773.svg,Midfield,2001-05-17,France,https://img.sofascore.com/api/v1/player/102395/image
133242,Rayan Cherki,France,https://crests.football-data.org/773.svg,Midfield,2003-08-17,France,https://img.sofascore.com/api/v1/player/133242/image
175701,Maghnes Akliouche,France,https://crests.football-data.org/773.svg,Midfield,2002-02-25,France,https://img.sofascore.com/api/v1/player/175701/image
177522,Desire Doue,France,https://crests.football-data.org/773.svg,Midfield,2005-06-03,France,https://img.sofascore.com/api/v1/player/177522/image
186089,Warren Zaïre-Emery,France,https://crests.football-data.org/773.svg,Midfield,2006-03-08,France,https://img.sofascore.com/api/v1/player/186089/image
641,Jean-Philippe Mateta,France,https://crests.football-data.org/773.svg,Offence,1997-06-28,France,https://img.sofascore.com/api/v1/player/641/image
3373,Ousmane Dembélé,France,https://crests.football-data.org/773.svg,Offence,1997-05-15,France,https://img.sofascore.com/api/v1/player/3373/image
3374,Kylian Mbappé,France,https://crests.football-data.org/773.svg,Offence,1998-12-20,France,https://img.sofascore.com/api/v1/player/3374/image
8685,Marcus Thuram-Ulien,France,https://crests.football-data.org/773.svg,Offence,1997-08-06,France,https://img.sofascore.com/api/v1/player/8685/image
113765,Michael Olise,France,https://crests.football-data.org/773.svg,Offence,2001-12-12,France,https://img.sofascore.com/api/v1/player/113765/image
172762,Bradley Barcola,France,https://crests.football-data.org/773.svg,Offence,2002-09-02,France,https://img.sofascore.com/api/v1/player/172762/image
33986,Ronwen Williams,South Africa,https://crests.football-data.org/9396.svg,Goalkeeper,1992-01-21,South Africa,https://img.sofascore.com/api/v1/player/33986/image
34123,Sipho Chaine,South Africa,https://crests.football-data.org/9396.svg,Goalkeeper,1996-12-14,South Africa,https://img.sofascore.com/api/v1/player/34123/image
34456,Ricardo Goss,South Africa,https://crests.football-data.org/9396.svg,Goalkeeper,1994-04-02,South Africa,https://img.sofascore.com/api/v1/player/34456/image
33994,Aubrey Modiba,South Africa,https://crests.football-data.org/9396.svg,Defence,1995-07-22,South Africa,https://img.sofascore.com/api/v1/player/33994/image
34481,Nkosinathi Sibisi,South Africa,https://crests.football-data.org/9396.svg,Defence,1995-09-22,South Africa,https://img.sofascore.com/api/v1/player/34481/image
74101,Khuliso Mudau,South Africa,https://crests.football-data.org/9396.svg,Defence,1995-04-26,South Africa,https://img.sofascore.com/api/v1/player/74101/image
217832,Olwethu Makhanya,South Africa,https://crests.football-data.org/9396.svg,Defence,2004-04-30,South Africa,https://img.sofascore.com/api/v1/player/217832/image
245836,Bradley Cross,South Africa,https://crests.football-data.org/9396.svg,Defence,2001-01-30,South Africa,https://img.sofascore.com/api/v1/player/245836/image
277223,Samukelo Kabini,South Africa,https://crests.football-data.org/9396.svg,Defence,2004-03-15,South Africa,https://img.sofascore.com/api/v1/player/277223/image
279850,Ime Okon,South Africa,https://crests.football-data.org/9396.svg,Defence,2004-02-20,South Africa,https://img.sofascore.com/api/v1/player/279850/image
285992,Mbekezeli Mbokazi,South Africa,https://crests.football-data.org/9396.svg,Defence,2005-09-19,South Africa,https://img.sofascore.com/api/v1/player/285992/image
286005,Khulumani Ndamane,South Africa,https://crests.football-data.org/9396.svg,Defence,2004-02-05,South Africa,https://img.sofascore.com/api/v1/player/286005/image
287754,Tholo Matuludi,South Africa,https://crests.football-data.org/9396.svg,Defence,1999-01-14,South Africa,https://img.sofascore.com/api/v1/player/287754/image
33954,Themba Zwane,South Africa,https://crests.football-data.org/9396.svg,Midfield,1989-08-03,South Africa,https://img.sofascore.com/api/v1/player/33954/image
34012,Teboho Mokoena,South Africa,https://crests.football-data.org/9396.svg,Midfield,1997-01-24,South Africa,https://img.sofascore.com/api/v1/player/34012/image
133788,Sphephelo Sithole,South Africa,https://crests.football-data.org/9396.svg,Midfield,1999-03-03,South Africa,https://img.sofascore.com/api/v1/player/133788/image
147928,Jayden Adams,South Africa,https://crests.football-data.org/9396.svg,Midfield,2001-05-05,South Africa,https://img.sofascore.com/api/v1/player/147928/image
245495,Thapelo Maseko,South Africa,https://crests.football-data.org/9396.svg,Midfield,2002-11-11,South Africa,https://img.sofascore.com/api/v1/player/245495/image
277299,Thalente Mbatha,South Africa,https://crests.football-data.org/9396.svg,Midfield,2000-03-06,South Africa,https://img.sofascore.com/api/v1/player/277299/image
286003,Kamogelo Sebelebele,South Africa,https://crests.football-data.org/9396.svg,Midfield,2002-07-21,South Africa,https://img.sofascore.com/api/v1/player/286003/image
34760,Lyle Foster,South Africa,https://crests.football-data.org/9396.svg,Offence,2000-09-04,South Africa,https://img.sofascore.com/api/v1/player/34760/image
118915,Oswin Appollis,South Africa,https://crests.football-data.org/9396.svg,Offence,2001-08-25,South Africa,https://img.sofascore.com/api/v1/player/118915/image
124636,Iqraam Rayners,South Africa,https://crests.football-data.org/9396.svg,Offence,1995-12-19,South Africa,https://img.sofascore.com/api/v1/player/124636/image
245511,Evidence Makgopa,South Africa,https://crests.football-data.org/9396.svg,Offence,2000-06-05,South Africa,https://img.sofascore.com/api/v1/player/245511/image
270771,Relebohile Mofokeng,South Africa,https://crests.football-data.org/9396.svg,Offence,2004-10-23,South Africa,https://img.sofascore.com/api/v1/player/270771/image
287753,Tshepang Moremi,South Africa,https://crests.football-data.org/9396.svg,Offence,2000-10-02,South Africa,https://img.sofascore.com/api/v1/player/287753/image
3871,Luca Zidane,Algeria,https://crests.football-data.org/algeria.svg,Goalkeeper,1998-05-13,Algeria,https://img.sofascore.com/api/v1/player/3871/image
130440,Oussama Benbout,Algeria,https://crests.football-data.org/algeria.svg,Goalkeeper,1994-10-11,Algeria,https://img.sofascore.com/api/v1/player/130440/image
171469,Melvin Mastil,Algeria,https://crests.football-data.org/algeria.svg,Goalkeeper,2000-02-19,France,https://img.sofascore.com/api/v1/player/171469/image
19,Aïssa Mandi,Algeria,https://crests.football-data.org/algeria.svg,Defence,1991-10-22,Algeria,https://img.sofascore.com/api/v1/player/19/image
8642,Rayan Aït Nouri,Algeria,https://crests.football-data.org/algeria.svg,Defence,2001-06-06,Algeria,https://img.sofascore.com/api/v1/player/8642/image
8805,Ramy Bensebaini,Algeria,https://crests.football-data.org/algeria.svg,Defence,1995-04-16,Algeria,https://img.sofascore.com/api/v1/player/8805/image
116150,Samir Chergui,Algeria,https://crests.football-data.org/algeria.svg,Defence,1999-02-06,Algeria,https://img.sofascore.com/api/v1/player/116150/image
147891,Jaouen Hadjam,Algeria,https://crests.football-data.org/algeria.svg,Defence,2003-03-26,Algeria,https://img.sofascore.com/api/v1/player/147891/image
160756,Rafik Belghali,Algeria,https://crests.football-data.org/algeria.svg,Defence,2002-06-07,Algeria,https://img.sofascore.com/api/v1/player/160756/image
245545,Zinédine Belaïd,Algeria,https://crests.football-data.org/algeria.svg,Defence,1999-03-20,Algeria,https://img.sofascore.com/api/v1/player/245545/image
245574,Amine Tougai,Algeria,https://crests.football-data.org/algeria.svg,Defence,2000-01-22,Algeria,https://img.sofascore.com/api/v1/player/245574/image
6503,Nabil Bentaleb,Algeria,https://crests.football-data.org/algeria.svg,Midfield,1994-11-24,Algeria,https://img.sofascore.com/api/v1/player/6503/image
8466,Houssem Aouar,Algeria,https://crests.football-data.org/algeria.svg,Midfield,1998-06-30,Algeria,https://img.sofascore.com/api/v1/player/8466/image
123508,Hicham Boudaoui,Algeria,https://crests.football-data.org/algeria.svg,Midfield,1999-09-23,Algeria,https://img.sofascore.com/api/v1/player/123508/image
124715,Ramiz Zerrouki,Algeria,https://crests.football-data.org/algeria.svg,Midfield,1998-05-26,Algeria,https://img.sofascore.com/api/v1/player/124715/image
178658,Fares Chaïbi,Algeria,https://crests.football-data.org/algeria.svg,Midfield,2002-11-28,Algeria,https://img.sofascore.com/api/v1/player/178658/image
202532,Ibrahim Maza,Algeria,https://crests.football-data.org/algeria.svg,Midfield,2005-11-24,Algeria,https://img.sofascore.com/api/v1/player/202532/image
261523,Yacine Titraoui,Algeria,https://crests.football-data.org/algeria.svg,Midfield,2003-07-26,Algeria,https://img.sofascore.com/api/v1/player/261523/image
8069,Riyad Mahrez,Algeria,https://crests.football-data.org/algeria.svg,Offence,1991-02-21,Algeria,https://img.sofascore.com/api/v1/player/8069/image
8476,Amine Gouiri,Algeria,https://crests.football-data.org/algeria.svg,Offence,2000-02-16,Algeria,https://img.sofascore.com/api/v1/player/8476/image
180827,Mohammed Amoura,Algeria,https://crests.football-data.org/algeria.svg,Offence,2000-05-09,Algeria,https://img.sofascore.com/api/v1/player/180827/image
192676,Nadhir Benbouali,Algeria,https://crests.football-data.org/algeria.svg,Offence,2000-04-17,Algeria,https://img.sofascore.com/api/v1/player/192676/image
244466,Anis Moussa,Algeria,https://crests.football-data.org/algeria.svg,Offence,2002-02-11,Algeria,https://img.sofascore.com/api/v1/player/244466/image
245324,Farés Ghedjemis,Algeria,https://crests.football-data.org/algeria.svg,Offence,2002-09-06,Algeria,https://img.sofascore.com/api/v1/player/245324/image
3403,Maty Ryan,Australia,https://crests.football-data.org/779.svg,Goalkeeper,1992-04-08,Australia,https://img.sofascore.com/api/v1/player/3403/image
4697,Paul Izzo,Australia,https://crests.football-data.org/779.svg,Goalkeeper,1995-01-06,Australia,https://img.sofascore.com/api/v1/player/4697/image
3407,Aziz Behich,Australia,https://crests.football-data.org/779.svg,Defence,1990-12-16,Australia,https://img.sofascore.com/api/v1/player/3407/image
3410,Miloš Degenek,Australia,https://crests.football-data.org/779.svg,Defence,1994-04-28,Australia,https://img.sofascore.com/api/v1/player/3410/image
4646,Kye Rowles,Australia,https://crests.football-data.org/779.svg,Defence,1998-06-24,Australia,https://img.sofascore.com/api/v1/player/4646/image
4795,Jacob Italiano,Australia,https://crests.football-data.org/779.svg,Defence,2001-07-30,Australia,https://img.sofascore.com/api/v1/player/4795/image
5432,Cameron Burgess,Australia,https://crests.football-data.org/779.svg,Defence,1995-10-21,Australia,https://img.sofascore.com/api/v1/player/5432/image
56254,Jason Geria,Australia,https://crests.football-data.org/779.svg,Defence,1993-05-10,Australia,https://img.sofascore.com/api/v1/player/56254/image
176299,Jordan Bos,Australia,https://crests.football-data.org/779.svg,Defence,2002-10-29,Australia,https://img.sofascore.com/api/v1/player/176299/image
176730,Alessandro Circati,Australia,https://crests.football-data.org/779.svg,Defence,2003-10-10,Australia,https://img.sofascore.com/api/v1/player/176730/image
270733,Lucas Herrington,Australia,https://crests.football-data.org/779.svg,Defence,2007-09-05,Australia,https://img.sofascore.com/api/v1/player/270733/image
4525,Riley McGree,Australia,https://crests.football-data.org/779.svg,Midfield,1998-11-02,Australia,https://img.sofascore.com/api/v1/player/4525/image
4563,Kai Trewin,Australia,https://crests.football-data.org/779.svg,Midfield,2001-05-18,Australia,https://img.sofascore.com/api/v1/player/4563/image
4635,Connor Metcalfe,Australia,https://crests.football-data.org/779.svg,Midfield,1999-11-05,Australia,https://img.sofascore.com/api/v1/player/4635/image
7528,Ajdin Hrustic,Australia,https://crests.football-data.org/779.svg,Midfield,1996-07-05,Australia,https://img.sofascore.com/api/v1/player/7528/image
8053,Aiden O'Neill,Australia,https://crests.football-data.org/779.svg,Midfield,1998-07-04,Australia,https://img.sofascore.com/api/v1/player/8053/image
165042,Patrick Yazbek,Australia,https://crests.football-data.org/779.svg,Midfield,2002-08-22,Australia,https://img.sofascore.com/api/v1/player/165042/image
170584,Alex Robertson,Australia,https://crests.football-data.org/779.svg,Midfield,2003-04-17,Australia,https://img.sofascore.com/api/v1/player/170584/image
263718,Paul Okon-Engstler,Australia,https://crests.football-data.org/779.svg,Midfield,2005-01-24,Australia,https://img.sofascore.com/api/v1/player/263718/image
34644,Martin Boyle,Australia,https://crests.football-data.org/779.svg,Offence,1993-04-25,Australia,https://img.sofascore.com/api/v1/player/34644/image
45143,Awer Mabil,Australia,https://crests.football-data.org/779.svg,Offence,1995-09-15,Australia,https://img.sofascore.com/api/v1/player/45143/image
147641,Deni Jurić,Australia,https://crests.football-data.org/779.svg,Offence,1997-09-03,Australia,https://img.sofascore.com/api/v1/player/147641/image
167783,Nishan Velupillay,Australia,https://crests.football-data.org/779.svg,Offence,2001-05-07,Australia,https://img.sofascore.com/api/v1/player/167783/image
177187,Nestory Irankunda,Australia,https://crests.football-data.org/779.svg,Offence,2006-02-09,Australia,https://img.sofascore.com/api/v1/player/177187/image
292208,Ante Šuto,Australia,https://crests.football-data.org/779.svg,Offence,2000-06-19,Australia,https://img.sofascore.com/api/v1/player/292208/image
48418,Max Crocombe,New Zealand,https://crests.football-data.org/783.svg,Goalkeeper,1993-08-12,New Zealand,https://img.sofascore.com/api/v1/player/48418/image
80167,Michael Woud,New Zealand,https://crests.football-data.org/783.svg,Goalkeeper,1999-01-16,New Zealand,https://img.sofascore.com/api/v1/player/80167/image
176204,Alex Paulsen,New Zealand,https://crests.football-data.org/783.svg,Goalkeeper,2002-07-04,New Zealand,https://img.sofascore.com/api/v1/player/176204/image
4690,Liberato Cacace,New Zealand,https://crests.football-data.org/783.svg,Defence,2000-09-27,New Zealand,https://img.sofascore.com/api/v1/player/4690/image
11392,Tommy Smith,New Zealand,https://crests.football-data.org/783.svg,Defence,1990-03-31,New Zealand,https://img.sofascore.com/api/v1/player/11392/image
77036,Michael Boxall,New Zealand,https://crests.football-data.org/783.svg,Defence,1988-08-18,New Zealand,https://img.sofascore.com/api/v1/player/77036/image
111787,Francis De Vries,New Zealand,https://crests.football-data.org/783.svg,Defence,1994-11-28,New Zealand,https://img.sofascore.com/api/v1/player/111787/image
113754,Callan Elliot,New Zealand,https://crests.football-data.org/783.svg,Defence,1999-07-07,New Zealand,https://img.sofascore.com/api/v1/player/113754/image
125116,Tim Payne,New Zealand,https://crests.football-data.org/783.svg,Defence,1994-01-10,New Zealand,https://img.sofascore.com/api/v1/player/125116/image
146549,Nando Pijnaker,New Zealand,https://crests.football-data.org/783.svg,Defence,1999-02-25,New Zealand,https://img.sofascore.com/api/v1/player/146549/image
176993,Finn Surman,New Zealand,https://crests.football-data.org/783.svg,Defence,2003-09-23,New Zealand,https://img.sofascore.com/api/v1/player/176993/image
214425,Tyler Bindon,New Zealand,https://crests.football-data.org/783.svg,Defence,2005-01-27,New Zealand,https://img.sofascore.com/api/v1/player/214425/image
4680,Alex Rufer,New Zealand,https://crests.football-data.org/783.svg,Midfield,1996-06-12,New Zealand,https://img.sofascore.com/api/v1/player/4680/image
4684,Sarpreet Singh,New Zealand,https://crests.football-data.org/783.svg,Midfield,1999-02-20,New Zealand,https://img.sofascore.com/api/v1/player/4684/image
7723,Ryan Thomas,New Zealand,https://crests.football-data.org/783.svg,Midfield,1994-12-20,New Zealand,https://img.sofascore.com/api/v1/player/7723/image
125117,Callum McCowatt,New Zealand,https://crests.football-data.org/783.svg,Midfield,1999-04-30,New Zealand,https://img.sofascore.com/api/v1/player/125117/image
144646,Joe Bell,New Zealand,https://crests.football-data.org/783.svg,Midfield,1999-04-27,New Zealand,https://img.sofascore.com/api/v1/player/144646/image
156513,Marko Stamenic,New Zealand,https://crests.football-data.org/783.svg,Midfield,2002-02-19,New Zealand,https://img.sofascore.com/api/v1/player/156513/image
177602,Ben Old,New Zealand,https://crests.football-data.org/783.svg,Midfield,2002-08-13,New Zealand,https://img.sofascore.com/api/v1/player/177602/image
4593,Kosta Barbarouses,New Zealand,https://crests.football-data.org/783.svg,Offence,1990-02-19,New Zealand,https://img.sofascore.com/api/v1/player/4593/image
8057,Chris Wood,New Zealand,https://crests.football-data.org/783.svg,Offence,1991-12-07,New Zealand,https://img.sofascore.com/api/v1/player/8057/image
82829,Ben Waine,New Zealand,https://crests.football-data.org/783.svg,Offence,2001-06-11,New Zealand,https://img.sofascore.com/api/v1/player/82829/image
118981,Elijah Just,New Zealand,https://crests.football-data.org/783.svg,Offence,2000-05-01,New Zealand,https://img.sofascore.com/api/v1/player/118981/image
185023,Matthew Garbett,New Zealand,https://crests.football-data.org/783.svg,Offence,2002-04-13,New Zealand,https://img.sofascore.com/api/v1/player/185023/image
218039,Lachlan Bayliss,New Zealand,https://crests.football-data.org/783.svg,Offence,2002-07-24,New Zealand,https://img.sofascore.com/api/v1/player/218039/image
261259,Jesse Randall,New Zealand,https://crests.football-data.org/783.svg,Offence,2002-08-19,New Zealand,https://img.sofascore.com/api/v1/player/261259/image
334,Gregor Kobel,Switzerland,https://crests.football-data.org/788.svg,Goalkeeper,1997-12-06,Switzerland,https://img.sofascore.com/api/v1/player/334/image
9534,Yvon Mvogo,Switzerland,https://crests.football-data.org/788.svg,Goalkeeper,1994-06-06,Switzerland,https://img.sofascore.com/api/v1/player/9534/image
205190,Marvin Keller,Switzerland,https://crests.football-data.org/788.svg,Goalkeeper,2002-07-03,Switzerland,https://img.sofascore.com/api/v1/player/205190/image
143,Manuel Akanji,Switzerland,https://crests.football-data.org/788.svg,Defence,1995-07-19,Switzerland,https://img.sofascore.com/api/v1/player/143/image
1745,Ricardo Rodriguez,Switzerland,https://crests.football-data.org/788.svg,Defence,1992-08-25,Switzerland,https://img.sofascore.com/api/v1/player/1745/image
2114,Silvan Widmer,Switzerland,https://crests.football-data.org/788.svg,Defence,1993-03-05,Switzerland,https://img.sofascore.com/api/v1/player/2114/image
3475,Nico Elvedi,Switzerland,https://crests.football-data.org/788.svg,Defence,1996-09-30,Switzerland,https://img.sofascore.com/api/v1/player/3475/image
30823,Eray Cömert,Switzerland,https://crests.football-data.org/788.svg,Defence,1998-02-04,Switzerland,https://img.sofascore.com/api/v1/player/30823/image
50215,Miro Muheim,Switzerland,https://crests.football-data.org/788.svg,Defence,1998-03-24,Switzerland,https://img.sofascore.com/api/v1/player/50215/image
169297,Aurele Amenda,Switzerland,https://crests.football-data.org/788.svg,Defence,2003-07-31,Switzerland,https://img.sofascore.com/api/v1/player/169297/image
176711,Luca Jaquez,Switzerland,https://crests.football-data.org/788.svg,Defence,2003-06-02,Switzerland,https://img.sofascore.com/api/v1/player/176711/image
1841,Remo Freuler,Switzerland,https://crests.football-data.org/788.svg,Midfield,1992-04-15,Switzerland,https://img.sofascore.com/api/v1/player/1841/image
3477,Granit Xhaka,Switzerland,https://crests.football-data.org/788.svg,Midfield,1992-09-27,Switzerland,https://img.sofascore.com/api/v1/player/3477/image
6687,Denis Zakaria,Switzerland,https://crests.football-data.org/788.svg,Midfield,1996-11-20,Switzerland,https://img.sofascore.com/api/v1/player/6687/image
16265,Michel Aebischer,Switzerland,https://crests.football-data.org/788.svg,Midfield,1997-01-06,Switzerland,https://img.sofascore.com/api/v1/player/16265/image
16275,Djibril Sow,Switzerland,https://crests.football-data.org/788.svg,Midfield,1997-02-06,Switzerland,https://img.sofascore.com/api/v1/player/16275/image
16281,Christian Fassnacht,Switzerland,https://crests.football-data.org/788.svg,Midfield,1993-11-11,Switzerland,https://img.sofascore.com/api/v1/player/16281/image
31913,Ruben Vargas,Switzerland,https://crests.football-data.org/788.svg,Midfield,1998-08-05,Switzerland,https://img.sofascore.com/api/v1/player/31913/image
144909,Ardon Jasari,Switzerland,https://crests.football-data.org/788.svg,Midfield,2002-07-30,Switzerland,https://img.sofascore.com/api/v1/player/144909/image
152692,Fabian Rieder,Switzerland,https://crests.football-data.org/788.svg,Midfield,2002-02-16,Switzerland,https://img.sofascore.com/api/v1/player/152692/image
212309,Johan Manzambi,Switzerland,https://crests.football-data.org/788.svg,Midfield,2005-10-14,Switzerland,https://img.sofascore.com/api/v1/player/212309/image
3483,Breel Embolo,Switzerland,https://crests.football-data.org/788.svg,Offence,1997-02-14,Switzerland,https://img.sofascore.com/api/v1/player/3483/image
16058,Noah Okafor,Switzerland,https://crests.football-data.org/788.svg,Offence,2000-05-24,Switzerland,https://img.sofascore.com/api/v1/player/16058/image
30780,Cédric Itten,Switzerland,https://crests.football-data.org/788.svg,Offence,1996-12-27,Switzerland,https://img.sofascore.com/api/v1/player/30780/image
77641,Dan Ndoye,Switzerland,https://crests.football-data.org/788.svg,Offence,2000-10-25,Switzerland,https://img.sofascore.com/api/v1/player/77641/image
122313,Zeki Amdouni,Switzerland,https://crests.football-data.org/788.svg,Offence,2000-12-04,Switzerland,https://img.sofascore.com/api/v1/player/122313/image
24545,Hernán Galíndez,Ecuador,https://crests.football-data.org/791.svg,Goalkeeper,1987-03-30,Ecuador,https://img.sofascore.com/api/v1/player/24545/image
24881,Gonzalo Valle,Ecuador,https://crests.football-data.org/791.svg,Goalkeeper,1996-02-28,Ecuador,https://img.sofascore.com/api/v1/player/24881/image
169139,Moisés Ramírez,Ecuador,https://crests.football-data.org/791.svg,Goalkeeper,2000-09-09,Ecuador,https://img.sofascore.com/api/v1/player/169139/image
24673,Ángelo Preciado,Ecuador,https://crests.football-data.org/791.svg,Defence,1998-02-18,Ecuador,https://img.sofascore.com/api/v1/player/24673/image
24740,Félix Torres,Ecuador,https://crests.football-data.org/791.svg,Defence,1997-01-11,Ecuador,https://img.sofascore.com/api/v1/player/24740/image
32642,Pervis Estupiñán,Ecuador,https://crests.football-data.org/791.svg,Defence,1998-01-21,Ecuador,https://img.sofascore.com/api/v1/player/32642/image
114102,William Pacho,Ecuador,https://crests.football-data.org/791.svg,Defence,2001-10-16,Ecuador,https://img.sofascore.com/api/v1/player/114102/image
114331,Jackson Porozo,Ecuador,https://crests.football-data.org/791.svg,Defence,2000-08-04,Ecuador,https://img.sofascore.com/api/v1/player/114331/image
125674,Piero Hincapié,Ecuador,https://crests.football-data.org/791.svg,Defence,2002-01-09,Ecuador,https://img.sofascore.com/api/v1/player/125674/image
178928,Joel Ordoñez,Ecuador,https://crests.football-data.org/791.svg,Defence,2004-04-21,Ecuador,https://img.sofascore.com/api/v1/player/178928/image
192819,Yaimar Medina,Ecuador,https://crests.football-data.org/791.svg,Defence,2004-11-05,Ecuador,https://img.sofascore.com/api/v1/player/192819/image
24670,Alan Franco,Ecuador,https://crests.football-data.org/791.svg,Midfield,1998-08-21,Ecuador,https://img.sofascore.com/api/v1/player/24670/image
24988,Jordy Alcívar,Ecuador,https://crests.football-data.org/791.svg,Midfield,1999-08-05,Ecuador,https://img.sofascore.com/api/v1/player/24988/image
56066,Gonzalo Plata,Ecuador,https://crests.football-data.org/791.svg,Midfield,2000-11-01,Ecuador,https://img.sofascore.com/api/v1/player/56066/image
